topology,nodes,edges,k_avg,k_min,k_max,k_variance,d,d_norm,aspl,acc,assort,core_max,ktruss_max,peak_day,Y_peak_day,peak_cases,fraction_peak_cases,span,Y_span,time_network,time_epidemic
R,49144,466868,19,4,42,18.9104,0.0004,0.222693737,3.838220463,0.0004,0.0005,13,3,28,0.0767,25756,0.5241,147,0.4027,3.2484,52.5336
R,49144,491440,20,5,42,19.9525,0.0004,0.227767578,3.778737938,0.0004,-0.0037,14,3,26,0.0712,25841,0.5258,151,0.4137,3.4938,53.931
R,49144,516012,21,5,44,21.1337,0.0004,0.232593813,3.724253603,0.0004,-0.001,14,3,26,0.0712,26024,0.5295,149,0.4082,3.6814,55.3418
R,49144,540584,22,6,43,22.0385,0.0004,0.23719549,3.674110621,0.0005,0.0011,15,3,25,0.0685,26081,0.5307,158,0.4329,3.945,56.8288
R,49144,565156,23,3,50,23.0813,0.0005,0.241592578,3.627765813,0.0005,0.0022,16,3,25,0.0685,26179,0.5327,153,0.4192,4.1361,58.0272
R,49144,589728,24,5,47,23.864,0.0005,0.245802498,3.584765748,0.0005,0,17,3,24,0.0658,26201,0.5331,148,0.4055,4.3515,59.6124
R,49144,614300,25,8,47,25.2034,0.0005,0.249840537,3.544728671,0.0005,0,18,3,24,0.0658,26164,0.5324,152,0.4164,4.5766,60.4371
R,49144,638872,26,7,50,25.9477,0.0005,0.253720179,3.507330664,0.0005,-0.0007,18,3,24,0.0658,26290,0.535,149,0.4082,4.814,62.0705
R,49144,663444,27,8,51,26.7537,0.0005,0.257453385,3.472294922,0.0006,0.0008,19,3,23,0.063,26486,0.5389,151,0.4137,5.1029,63.4935
R,49144,688016,28,9,53,28.0697,0.0006,0.261050807,3.439383349,0.0006,0.0004,20,3,23,0.063,26551,0.5403,147,0.4027,5.255,64.7395
R,49144,712588,29,10,54,28.7757,0.0006,0.264521977,3.40838991,0.0006,-0.0015,21,3,23,0.063,26451,0.5382,149,0.4082,5.541,65.6636
R,49144,737160,30,9,56,29.8401,0.0006,0.267875457,3.37913532,0.0006,0,22,3,22,0.0603,26557,0.5404,151,0.4137,5.6844,67.7487
R,49144,761732,31,12,55,31.2041,0.0006,0.271118968,3.351462761,0.0006,-0.0013,22,3,22,0.0603,26711,0.5435,150,0.411,6.0317,68.1762
R,49144,786304,32,12,57,32.0212,0.0007,0.274259492,3.32523441,0.0007,0.0016,23,3,21,0.0575,26704,0.5434,146,0.4,6.223,70.1424
R,49144,810876,33,11,62,32.9235,0.0007,0.277303369,3.300328595,0.0007,0.0013,24,3,21,0.0575,26738,0.5441,148,0.4055,6.4369,71.2883
R,49144,835448,34,12,61,33.9463,0.0007,0.280256371,3.276637452,0.0007,0.0005,25,3,21,0.0575,26793,0.5452,146,0.4,6.7518,72.6745
R,49144,860020,35,14,61,34.8959,0.0007,0.283123766,3.254064986,0.0007,0.0008,25,3,21,0.0575,26761,0.5445,148,0.4055,6.9286,73.6433
R,49144,884592,36,13,62,36.1819,0.0007,0.285910378,3.232525447,0.0007,0.0011,26,3,21,0.0575,26866,0.5467,141,0.3863,7.3176,75.1914
R,49144,909164,37,14,65,37.0923,0.0008,0.288620635,3.211941978,0.0008,0.0001,27,3,20,0.0548,26950,0.5484,146,0.4,7.4151,76.3883
R,49144,933736,38,15,68,38.1058,0.0008,0.29125861,3.192245463,0.0008,-0.0016,28,3,20,0.0548,26933,0.548,153,0.4192,7.7066,78.0953
R,49144,958308,39,15,68,38.8152,0.0008,0.293828059,3.17337356,0.0008,-0.0002,29,4,20,0.0548,26913,0.5476,147,0.4027,8.0139,79.0718
R,49144,982880,40,17,72,39.8035,0.0008,0.296332451,3.155269874,0.0008,-0.0019,30,3,20,0.0548,26941,0.5482,139,0.3808,8.174,80.3509
R,35396,106188,6,0,20,6.0397,0.0002,0.112318684,6.090862472,0.0002,-0.0011,4,3,55,0.1507,13144,0.3713,177,0.4849,0.6727,24.1959
R,35396,123886,7,0,20,7.0511,0.0002,0.128078567,5.59770113,0.0002,0.0003,5,3,50,0.137,13431,0.3794,169,0.463,0.7751,25.2377
R,35396,141584,8,0,23,8.0642,0.0002,0.141730399,5.234894554,0.0002,0.0034,5,3,45,0.1233,15090,0.4263,170,0.4658,0.885,26.1199
R,35396,159282,9,0,25,9.0568,0.0003,0.153772168,4.955136177,0.0003,-0.0003,6,3,42,0.1151,15699,0.4435,166,0.4548,0.9709,27.2218
R,35396,176980,10,1,24,9.9588,0.0003,0.164543898,4.731746432,0.0003,0.0016,7,3,39,0.1068,16338,0.4616,163,0.4466,1.042,28.1899
R,35396,194678,11,1,29,11.0801,0.0003,0.174288113,4.548498193,0.0003,-0.0017,7,3,36,0.0986,16871,0.4766,158,0.4329,1.1705,29.1257
R,35396,212376,12,1,28,11.7952,0.0003,0.183183884,4.394931835,0.0003,-0.0013,8,3,34,0.0932,17262,0.4877,150,0.411,1.3163,30.1934
R,35396,230074,13,2,30,12.905,0.0004,0.1913672,4.263987757,0.0004,-0.0015,9,3,33,0.0904,17494,0.4942,155,0.4247,1.4185,31.4142
R,35396,247772,14,2,32,14.0389,0.0004,0.198943767,4.150719624,0.0004,-0.0043,9,3,31,0.0849,17821,0.5035,157,0.4301,1.548,32.253
R,35396,265470,15,2,35,14.9028,0.0004,0.205997382,4.051552722,0.0004,0.0031,10,3,30,0.0822,18067,0.5104,158,0.4329,1.6985,33.0817
R,35396,283168,16,2,35,15.8673,0.0005,0.212595599,3.963835337,0.0004,0.0014,11,3,29,0.0795,18126,0.5121,146,0.4,1.8015,34.1129
R,35396,300866,17,3,37,16.9216,0.0005,0.218793671,3.885556155,0.0005,-0.0019,12,3,28,0.0767,18266,0.516,154,0.4219,1.9611,35.1997
R,35396,318564,18,3,42,18.1382,0.0005,0.224637368,3.815159999,0.0005,0.0019,12,3,27,0.074,18450,0.5212,144,0.3945,2.1225,36.1177
R,35396,336262,19,5,37,18.8929,0.0005,0.230165032,3.751424064,0.0005,-0.0039,13,3,26,0.0712,18524,0.5233,144,0.3945,2.2954,37.0209
R,35396,353960,20,4,41,20.3854,0.0006,0.235409098,3.693372606,0.0006,-0.0028,14,3,26,0.0712,18473,0.5219,156,0.4274,2.4711,37.9826
R,35396,371658,21,6,43,21.1635,0.0006,0.240397251,3.640216784,0.0006,0,15,3,25,0.0685,18587,0.5251,147,0.4027,2.5852,39.1757
R,35396,389356,22,7,42,21.7157,0.0006,0.245153312,3.591311383,0.0006,0.0006,15,3,24,0.0658,18801,0.5312,146,0.4,2.7062,40.0184
R,35396,407054,23,7,47,23.1853,0.0006,0.249697921,3.546123113,0.0006,0.0004,16,3,24,0.0658,18893,0.5338,143,0.3918,2.9293,40.7098
R,35396,424752,24,7,46,23.8166,0.0007,0.254049083,3.504207007,0.0007,-0.0019,17,3,23,0.063,18895,0.5338,149,0.4082,3.0534,41.7224
R,35396,442450,25,8,49,25.0387,0.0007,0.258222596,3.465188603,0.0007,-0.0007,18,3,23,0.063,18975,0.5361,153,0.4192,3.2817,42.7741
R,35396,460148,26,8,49,25.983,0.0007,0.262232399,3.428750299,0.0008,-0.0004,18,3,23,0.063,18892,0.5337,145,0.3973,3.3769,43.505
R,35396,477846,27,8,48,27.0541,0.0008,0.266090852,3.394620789,0.0008,0.0026,19,3,23,0.063,19032,0.5377,147,0.4027,3.5454,44.4273
R,35396,495544,28,10,51,27.7622,0.0008,0.269808966,3.362566793,0.0008,-0.0027,20,3,22,0.0603,19084,0.5392,147,0.4027,3.6872,45.6305
R,35396,513242,29,11,55,28.8979,0.0008,0.273396593,3.332386507,0.0008,0.0013,21,3,22,0.0603,19171,0.5416,147,0.4027,3.8697,46.3781
R,35396,530940,30,10,54,30.0431,0.0008,0.276862582,3.303904384,0.0009,0.001,21,3,21,0.0575,19095,0.5395,143,0.3918,4.0414,47.5376
R,35396,548638,31,9,56,30.7074,0.0009,0.280214911,3.27696692,0.0009,-0.0018,22,4,21,0.0575,19258,0.5441,146,0.4,4.2299,48.3588
R,35396,566336,32,11,56,31.7625,0.0009,0.283460798,3.251439242,0.0009,0.0021,23,3,21,0.0575,19328,0.5461,149,0.4082,4.3732,50.0614
R,35396,584034,33,13,58,33.1453,0.0009,0.286606797,3.227202313,0.0009,0.0008,24,3,21,0.0575,19255,0.544,150,0.411,4.5136,50.154
R,35396,601732,34,15,61,34.111,0.001,0.28965887,3.20415063,0.0009,-0.0004,25,3,20,0.0548,19266,0.5443,138,0.3781,4.7868,51.0136
R,35396,619430,35,13,60,35.0344,0.001,0.292622465,3.182190323,0.001,0.0009,25,3,20,0.0548,19334,0.5462,150,0.411,4.8868,51.9068
R,35396,637128,36,16,62,35.5907,0.001,0.295502568,3.161237557,0.001,-0.0011,26,3,20,0.0548,19359,0.5469,152,0.4164,5.0691,53.1284
R,35396,654826,37,16,63,36.6214,0.001,0.298303753,3.141217208,0.001,0.0002,27,3,20,0.0548,19280,0.5447,138,0.3781,5.2793,53.7005
R,35396,672524,38,17,65,38.3992,0.0011,0.301030231,3.122061732,0.0011,-0.0018,28,3,20,0.0548,19358,0.5469,140,0.3836,5.432,54.7427
R,35396,690222,39,17,65,38.5883,0.0011,0.303685884,3.103710216,0.0011,0.0004,29,3,19,0.0521,19370,0.5472,138,0.3781,5.6735,55.3712
R,35396,707920,40,17,69,39.8344,0.0011,0.306274297,3.08610757,0.0011,0.0013,30,3,19,0.0521,19411,0.5484,142,0.389,5.8633,56.4173
R,21886,65658,6,0,18,5.9464,0.0003,0.118124571,5.898739004,0.0003,-0.0065,4,3,54,0.1479,8176,0.3736,173,0.474,0.4011,14.6701
R,21886,76601,7,0,22,7.0037,0.0003,0.134699102,5.415119627,0.0004,0.0014,5,3,47,0.1288,8837,0.4038,163,0.4466,0.4662,15.3056
R,21886,87544,8,0,23,8.0133,0.0004,0.149056613,5.060636456,0.0004,0.0031,5,3,45,0.1233,9144,0.4178,164,0.4493,0.5405,16.0756
R,21886,98487,9,0,22,8.8862,0.0004,0.161720836,4.788059014,0.0004,0.0012,6,3,41,0.1123,9710,0.4437,162,0.4438,0.5986,16.7424
R,21886,109430,10,0,25,10.0683,0.0005,0.173049369,4.570883469,0.0004,0.0006,7,3,37,0.1014,10042,0.4588,152,0.4164,0.6649,17.2673
R,21886,120373,11,1,26,11.026,0.0005,0.183297274,4.393052391,0.0005,-0.0008,7,3,35,0.0959,10411,0.4757,150,0.411,0.7025,17.6478
R,21886,131316,12,1,29,11.8584,0.0005,0.192652878,4.244248079,0.0006,0.0016,8,3,33,0.0904,10634,0.4859,151,0.4137,0.7665,18.2324
R,21886,142259,13,1,32,12.933,0.0006,0.201259199,4.117524827,0.0006,0.0018,9,3,31,0.0849,10831,0.4949,143,0.3918,0.8581,18.8414
R,21886,153202,14,2,32,14.0703,0.0006,0.209227408,4.008026771,0.0007,-0.0025,9,3,31,0.0849,11006,0.5029,148,0.4055,0.9231,19.4686
R,21886,164145,15,3,32,14.9235,0.0007,0.216645633,3.912251171,0.0007,-0.0032,10,3,29,0.0795,11098,0.5071,141,0.3863,1.0165,20.0565
R,21886,175088,16,2,33,16.1635,0.0007,0.22358492,3.827603939,0.0007,0,11,3,28,0.0767,11203,0.5119,149,0.4082,1.0858,20.53
R,21886,186031,17,4,36,16.8933,0.0008,0.230103377,3.752120284,0.0008,-0.005,12,3,26,0.0712,11364,0.5192,137,0.3753,1.203,21.1282
R,21886,196974,18,3,37,18.1585,0.0008,0.236249142,3.68428293,0.0008,0.003,12,3,26,0.0712,11393,0.5206,148,0.4055,1.2601,21.6607
R,21886,207917,19,4,41,19.1389,0.0009,0.242062537,3.622900222,0.0009,-0.0016,13,3,26,0.0712,11428,0.5222,144,0.3945,1.3949,22.4404
R,21886,218860,20,7,39,20.0957,0.0009,0.247577675,3.567022242,0.0009,-0.0044,14,3,25,0.0685,11521,0.5264,145,0.3973,1.4601,22.8936
R,21886,229803,21,4,41,21.4532,0.001,0.252823673,3.515881735,0.0009,0.0007,14,3,24,0.0658,11577,0.529,143,0.3918,1.5564,23.5716
R,21886,240746,22,5,42,21.8493,0.001,0.25782558,3.468851674,0.001,-0.0039,15,3,23,0.063,11620,0.5309,134,0.3671,1.6548,24.0101
R,21886,251689,23,7,44,22.5551,0.0011,0.262605106,3.425414194,0.001,0.0037,16,3,23,0.063,11581,0.5292,140,0.3836,1.7151,24.7388
R,21886,262632,24,7,45,23.9829,0.0011,0.267181184,3.385137509,0.0011,-0.0015,17,3,23,0.063,11717,0.5354,131,0.3589,1.826,25.0806
R,21886,273575,25,9,50,25.1394,0.0011,0.271570431,3.347658483,0.0011,-0.001,18,3,22,0.0603,11699,0.5345,141,0.3863,1.9419,25.6737
R,21886,284518,26,8,49,26.2306,0.0012,0.275787506,3.312669309,0.0012,-0.0018,18,3,22,0.0603,11777,0.5381,148,0.4055,2.0462,26.2328
R,21886,295461,27,9,50,26.9579,0.0012,0.279845407,3.279907195,0.0012,0.0004,19,3,21,0.0575,11809,0.5396,139,0.3808,2.1326,27.1485
R,21886,306404,28,11,52,27.6953,0.0013,0.283755715,3.2491463,0.0013,-0.0003,20,3,21,0.0575,11820,0.5401,140,0.3836,2.239,27.7828
R,21886,317347,29,8,52,28.6859,0.0013,0.28752879,3.220191351,0.0013,0.0012,21,3,21,0.0575,11856,0.5417,138,0.3781,2.3342,28.0833
R,21886,328290,30,11,53,30.3347,0.0014,0.29117394,3.192872561,0.0014,-0.0008,22,4,21,0.0575,11839,0.5409,141,0.3863,2.4405,28.5289
R,21886,339233,31,12,54,30.7213,0.0014,0.294699555,3.167041525,0.0014,0.0013,22,3,20,0.0548,11912,0.5443,141,0.3863,2.525,29.3509
R,21886,350176,32,12,55,31.7941,0.0015,0.298113226,3.142567906,0.0014,-0.0027,23,3,20,0.0548,11886,0.5431,141,0.3863,2.6472,29.6599
R,21886,361119,33,13,56,32.8534,0.0015,0.301421845,3.119336711,0.0015,-0.0013,24,3,20,0.0548,11900,0.5437,140,0.3836,2.7517,30.392
R,21886,372062,34,15,58,33.1667,0.0016,0.304631684,3.097246063,0.0016,-0.0004,25,3,20,0.0548,11931,0.5451,133,0.3644,2.8753,30.9715
R,21886,383005,35,13,62,34.6677,0.0016,0.30774847,3.076205345,0.0016,-0.0008,25,3,20,0.0548,11880,0.5428,135,0.3699,2.9919,31.5183
R,21886,393948,36,14,63,35.6464,0.0016,0.310777449,3.056133657,0.0016,-0.0012,26,3,19,0.0521,11978,0.5473,132,0.3616,3.0487,32.2032
R,21886,404891,37,16,64,36.608,0.0017,0.313723431,3.036958525,0.0017,0.0001,27,4,19,0.0521,11957,0.5463,135,0.3699,3.1827,32.6803
R,21886,415834,38,13,66,37.6242,0.0017,0.316590844,3.018614809,0.0017,0.0018,28,3,19,0.0521,11978,0.5473,132,0.3616,3.2802,33.1707
R,21886,426777,39,18,66,38.2762,0.0018,0.31938377,3.001043779,0.0017,-0.0004,29,4,19,0.0521,11973,0.5471,136,0.3726,3.4386,33.6977
R,21886,437720,40,17,66,39.8078,0.0018,0.322105982,2.984192333,0.0018,-0.0043,30,4,18,0.0493,12049,0.5505,140,0.3836,3.4778,34.4169
R,38047,114141,6,0,19,5.9264,0.0002,0.111495413,6.119182268,0.0002,0.0022,4,3,57,0.1562,13858,0.3642,182,0.4986,0.7249,26.148
R,38047,133164,7,0,20,7.0295,0.0002,0.127139399,5.624690148,0.0002,-0.0012,5,3,50,0.137,15800,0.4153,172,0.4712,0.8402,27.2528
R,38047,152188,8,0,21,7.9087,0.0002,0.140691547,5.260689058,0.0002,-0.0017,5,3,45,0.1233,16002,0.4206,172,0.4712,0.9393,28.345
R,38047,171211,9,0,25,8.9631,0.0002,0.152644757,4.979908992,0.0002,0.0004,6,3,42,0.1151,17282,0.4542,168,0.4603,1.0383,29.3896
R,38047,190235,10,1,24,10.0756,0.0003,0.163337828,4.755618482,0.0003,0.0021,7,3,38,0.1041,17740,0.4663,168,0.4603,1.1177,30.4151
R,38047,209258,11,1,26,10.9416,0.0003,0.173010378,4.571592224,0.0003,-0.002,7,3,36,0.0986,18137,0.4767,157,0.4301,1.3006,31.5505
R,38047,228282,12,1,31,11.8987,0.0003,0.181841187,4.417331633,0.0003,-0.0003,8,3,35,0.0959,18484,0.4858,158,0.4329,1.3782,32.9694
R,38047,247305,13,1,32,12.8928,0.0003,0.189964316,4.285777878,0.0004,-0.0022,9,3,33,0.0904,18879,0.4962,161,0.4411,1.546,33.9976
R,38047,266329,14,3,32,13.9165,0.0004,0.197485554,4.171958015,0.0004,-0.0004,9,3,31,0.0849,19081,0.5015,160,0.4384,1.6303,34.5668
R,38047,285352,15,2,35,14.8832,0.0004,0.20448729,4.072299323,0.0004,-0.002,10,3,31,0.0849,18982,0.4989,156,0.4274,1.7934,36.1547
R,38047,304376,16,2,34,15.9246,0.0004,0.211037321,3.984131382,0.0004,-0.0041,11,3,29,0.0795,19460,0.5115,154,0.4219,1.9381,36.8455
R,38047,323399,17,3,39,16.839,0.0004,0.217189805,3.905445621,0.0004,0.002,12,3,28,0.0767,19708,0.518,160,0.4384,2.154,37.9042
R,38047,342423,18,3,37,18.1079,0.0005,0.222990827,3.834673144,0.0005,-0.0018,12,3,27,0.074,19800,0.5204,148,0.4055,2.3294,39.0416
R,38047,361446,19,4,40,19.0253,0.0005,0.228477833,3.770594182,0.0005,-0.001,13,3,27,0.074,19870,0.5222,157,0.4301,2.461,39.8817
R,38047,380470,20,6,40,20.0415,0.0005,0.233683602,3.712222522,0.0005,-0.0022,14,3,26,0.0712,19954,0.5245,162,0.4438,2.6663,41.1469
R,38047,399493,21,6,40,21.1373,0.0006,0.238635067,3.658772392,0.0005,-0.0006,14,3,26,0.0712,20060,0.5272,143,0.3918,2.8211,42.0129
R,38047,418517,22,5,44,21.8919,0.0006,0.243356394,3.609590322,0.0006,-0.0008,15,3,25,0.0685,20188,0.5306,155,0.4247,3.0016,43.2698
R,38047,437540,23,7,48,23.2551,0.0006,0.247867576,3.564145988,0.0006,0.0001,16,3,24,0.0658,20338,0.5345,144,0.3945,3.1578,44.065
R,38047,456564,24,6,50,23.7065,0.0006,0.252186961,3.521987731,0.0006,0.0013,17,3,24,0.0658,20315,0.5339,145,0.3973,3.3137,45.2807
R,38047,475587,25,8,52,25.0168,0.0007,0.256329776,3.482743896,0.0006,0.0008,18,3,23,0.063,20364,0.5352,148,0.4055,3.5013,46.1431
R,38047,494611,26,9,52,25.8336,0.0007,0.260310295,3.446091329,0.0007,0.0019,18,3,23,0.063,20448,0.5374,145,0.3973,3.6784,47.2755
R,38047,513634,27,7,52,26.8293,0.0007,0.264140368,3.411761355,0.0007,0.0004,19,3,23,0.063,20478,0.5382,150,0.411,3.787,48.2256
R,38047,532658,28,8,51,27.9426,0.0007,0.267831328,3.379515997,0.0007,0.0005,20,3,22,0.0603,20521,0.5394,153,0.4192,3.9427,49.172
R,38047,551681,29,10,54,28.7533,0.0008,0.271392566,3.349155903,0.0008,0.0024,21,3,22,0.0603,20524,0.5394,147,0.4027,4.2221,50.1741
R,38047,570705,30,10,53,29.86,0.0008,0.274833242,3.320501489,0.0008,-0.0031,22,3,21,0.0575,20596,0.5413,143,0.3918,4.3935,50.8708
R,38047,589728,31,11,59,31.3685,0.0008,0.278160913,3.293401529,0.0008,0.0003,22,3,21,0.0575,20681,0.5436,144,0.3945,4.551,52.0493
R,38047,608752,32,13,59,32.3215,0.0008,0.281383095,3.267717636,0.0009,0.0001,23,3,21,0.0575,20663,0.5431,155,0.4247,4.7435,53.1393
R,38047,627775,33,13,61,32.5937,0.0009,0.284505953,3.243332889,0.0009,0.0004,24,3,21,0.0575,20726,0.5447,141,0.3863,4.9181,54.4483
R,38047,646799,34,11,62,33.8688,0.0009,0.287535736,3.220138691,0.0009,0.0013,25,3,21,0.0575,20704,0.5442,140,0.3836,5.1205,55.1156
R,38047,665822,35,13,61,35.4366,0.0009,0.290477532,3.198043136,0.0009,-0.0009,25,3,20,0.0548,20828,0.5474,143,0.3918,5.3352,56.1468
R,38047,684846,36,14,63,35.8863,0.0009,0.2933366,3.176959639,0.001,-0.0004,26,3,20,0.0548,20898,0.5493,149,0.4082,5.4812,57.0456
R,38047,703869,37,14,64,37.3255,0.001,0.296117182,3.156814907,0.001,-0.0019,27,3,20,0.0548,20831,0.5475,147,0.4027,5.729,58.3534
R,38047,722893,38,16,68,37.4138,0.001,0.298823748,3.137538924,0.001,-0.0009,28,3,20,0.0548,20847,0.5479,141,0.3863,5.8913,59.3127
R,38047,741916,39,17,71,39.1865,0.001,0.301459866,3.119072489,0.001,0.0004,29,3,20,0.0548,20801,0.5467,141,0.3863,6.0917,60.4125
R,38047,760940,40,18,68,40.1328,0.0011,0.304029376,3.101358275,0.001,-0.0006,29,3,19,0.0521,20831,0.5475,142,0.389,6.2782,61.5376
R,21517,64551,6,0,18,5.9657,0.0003,0.118340932,5.891827119,0.0003,-0.0016,4,3,55,0.1507,7770,0.3611,172,0.4712,0.3971,14.3678
R,21517,75309,7,0,20,7.0073,0.0003,0.134945105,5.40858428,0.0003,-0.0065,5,3,48,0.1315,8703,0.4045,168,0.4603,0.4448,14.972
R,21517,86068,8,0,22,7.9268,0.0004,0.14932963,5.054391102,0.0003,0.0002,5,3,43,0.1178,9366,0.4353,153,0.4192,0.515,15.6262
R,21517,96826,9,0,23,9.0716,0.0004,0.162016492,4.78208983,0.0004,0,6,3,40,0.1096,9695,0.4506,160,0.4384,0.5721,16.1991
R,21517,107585,10,1,25,9.9476,0.0005,0.173366331,4.565131374,0.0005,0.0025,7,3,36,0.0986,9992,0.4644,156,0.4274,0.6054,16.9402
R,21517,118343,11,1,25,11.201,0.0005,0.183632551,4.387506189,0.0006,0.0022,7,3,34,0.0932,10374,0.4821,152,0.4164,0.6961,17.411
R,21517,129102,12,1,28,11.9202,0.0006,0.193005746,4.238868298,0.0006,-0.0027,8,3,33,0.0904,10473,0.4867,161,0.4411,0.7504,17.9086
R,21517,139860,13,1,29,13.0641,0.0006,0.201627446,4.112304345,0.0006,0.001,9,3,31,0.0849,10675,0.4961,153,0.4192,0.844,18.6694
R,21517,150619,14,2,32,14.0602,0.0007,0.209610635,4.002938015,0.0006,-0.0027,9,3,30,0.0822,10793,0.5016,151,0.4137,0.9113,19.3251
R,21517,161377,15,1,36,15.1137,0.0007,0.217042114,3.907289796,0.0007,-0.0006,10,3,29,0.0795,10946,0.5087,148,0.4055,0.9792,19.5781
R,21517,172136,16,2,36,15.9224,0.0007,0.223994444,3.822749794,0.0007,0.0041,11,3,28,0.0767,10839,0.5037,147,0.4027,1.0745,20.2668
R,21517,182894,17,2,35,17.2821,0.0008,0.230524547,3.747370776,0.0008,-0.0011,12,3,27,0.074,11159,0.5186,142,0.389,1.1814,20.721
R,21517,193653,18,5,38,18.1983,0.0008,0.236681863,3.679622754,0.0008,0.0005,12,3,26,0.0712,11112,0.5164,143,0.3918,1.2602,21.3448
R,21517,204411,19,6,38,19.1195,0.0009,0.242505643,3.61832789,0.0009,-0.0008,13,3,26,0.0712,11203,0.5207,141,0.3863,1.3363,21.9327
R,21517,215170,20,4,38,20.2295,0.0009,0.248031146,3.562525759,0.0009,0.0016,14,3,25,0.0685,11335,0.5268,139,0.3808,1.4251,22.431
R,21517,225928,21,5,46,21.0282,0.001,0.253286514,3.51146032,0.0009,-0.0004,15,3,24,0.0658,11399,0.5298,151,0.4137,1.5248,22.9834
R,21517,236687,22,6,42,22.4392,0.001,0.258297821,3.464495678,0.001,-0.0005,15,3,24,0.0658,11435,0.5314,141,0.3863,1.6212,23.6674
R,21517,247445,23,8,46,23.0893,0.0011,0.263085883,3.421123297,0.001,0.0008,16,3,23,0.063,11450,0.5321,141,0.3863,1.7064,24.0963
R,21517,258204,24,7,44,23.932,0.0011,0.267670561,3.380903782,0.0011,0.0024,17,3,23,0.063,11426,0.531,139,0.3808,1.7935,24.6761
R,21517,268962,25,7,49,24.6433,0.0012,0.272067647,3.343481909,0.0011,0.0006,18,3,22,0.0603,11510,0.5349,138,0.3781,1.9191,25.1249
R,21517,279721,26,8,49,26.3069,0.0012,0.276292646,3.308543252,0.0012,-0.0045,18,3,22,0.0603,11549,0.5367,146,0.4,2.026,25.7357
R,21517,290479,27,8,49,27.1123,0.0013,0.280357794,3.275831841,0.0013,-0.0062,19,4,22,0.0603,11550,0.5368,136,0.3726,2.105,26.245
R,21517,301238,28,10,52,27.4645,0.0013,0.28427545,3.245116009,0.0013,0.0013,20,3,21,0.0575,11630,0.5405,139,0.3808,2.226,26.7146
R,21517,311996,29,9,58,28.8567,0.0013,0.288055264,3.216206446,0.0014,0.0014,21,3,21,0.0575,11598,0.539,138,0.3781,2.2697,27.4317
R,21517,322755,30,10,56,29.9703,0.0014,0.291707263,3.188928185,0.0014,0.0001,21,3,20,0.0548,11662,0.542,135,0.3699,2.4037,28.0416
R,21517,333513,31,11,57,31.3167,0.0014,0.295239174,3.163138091,0.0015,-0.0029,22,3,20,0.0548,11717,0.5445,135,0.3699,2.5153,28.5454
R,21517,344272,32,14,56,31.7417,0.0015,0.298659259,3.138701185,0.0015,-0.0003,23,3,20,0.0548,11676,0.5426,134,0.3671,2.5657,29.0721
R,21517,355030,33,13,60,32.582,0.0015,0.301973786,3.115507174,0.0015,-0.0012,24,3,20,0.0548,11677,0.5427,129,0.3534,2.7525,29.4467
R,21517,365789,34,14,62,34.4653,0.0016,0.305189656,3.093449992,0.0016,0.0009,25,3,19,0.0521,11704,0.5439,138,0.3781,2.8188,30.2037
R,21517,376547,35,15,62,35.278,0.0016,0.308312009,3.072443246,0.0016,-0.0015,25,3,19,0.0521,11705,0.544,133,0.3644,2.9291,30.749
R,21517,387306,36,15,63,35.767,0.0017,0.311346678,3.052402233,0.0017,-0.0014,26,4,19,0.0521,11741,0.5457,133,0.3644,2.9841,31.231
R,21517,398064,37,17,64,37.3308,0.0017,0.314297921,3.033258304,0.0017,0.0022,27,4,19,0.0521,11754,0.5463,136,0.3726,3.1457,31.9154
R,21517,408823,38,15,66,37.971,0.0018,0.317170721,3.014942842,0.0018,0.0002,28,3,19,0.0521,11795,0.5482,132,0.3616,3.2324,32.3554
R,21517,419581,39,17,66,38.6049,0.0018,0.319968634,2.997400608,0.0018,-0.0002,29,3,18,0.0493,11762,0.5466,139,0.3808,3.3689,32.9968
R,21517,430340,40,19,71,39.997,0.0019,0.322695961,2.980575305,0.0019,-0.002,29,3,18,0.0493,11877,0.552,136,0.3726,3.4968,33.4317
R,36492,109476,6,0,17,6.055,0.0002,0.111969604,6.102836772,0.0002,0.0027,4,3,57,0.1562,13242,0.3629,182,0.4986,0.7381,25.1202
R,36492,127722,7,0,19,7.0187,0.0002,0.127680506,5.609106062,0.0002,0.0012,5,3,50,0.137,14668,0.402,173,0.474,0.7626,26.1898
R,36492,145968,8,0,21,7.9683,0.0002,0.141289909,5.245797705,0.0002,0.0009,5,3,44,0.1205,15070,0.413,169,0.463,0.897,27.2542
R,36492,164214,9,0,25,9.1224,0.0002,0.153294253,4.965603608,0.0003,0.0008,6,3,42,0.1151,16101,0.4412,160,0.4384,0.9941,28.4078
R,36492,182460,10,0,24,10.1053,0.0003,0.164032504,4.741835076,0.0002,0.0031,7,3,38,0.1041,16961,0.4648,151,0.4137,1.1227,29.15
R,36492,200706,11,1,27,10.9747,0.0003,0.173746434,4.558255496,0.0003,0.0025,7,3,36,0.0986,17367,0.4759,158,0.4329,1.2461,30.2471
R,36492,218952,12,1,32,12.1305,0.0003,0.182614558,4.404397077,0.0003,-0.0002,8,3,34,0.0932,17740,0.4861,161,0.4411,1.3443,31.3727
R,36492,237198,13,2,29,13.0031,0.0004,0.190772441,4.273193559,0.0004,0.0033,9,3,32,0.0877,18146,0.4973,155,0.4247,1.4339,32.3939
