topology,nodes,edges,k_avg,k_min,k_max,k_variance,d,d_norm,aspl,acc,assort,core_max,ktruss_max,peak_day,Y_peak_day,peak_cases,fraction_peak_cases,span,Y_span,time_network,time_epidemic
SBM,248400,2858183,23.0127,5,51,23.0814,0.0001,0.2082672,4.4705258,0.0014,0,16,3,30,0.0822,130099,0.5237,182,0.4986,23.1542,388.2143
SBM,248400,869513,7.0009,0,21,6.9763,0,0.106814193,6.748561344,0.0001,0.0001,5,3,62,0.1699,98756,0.3976,212,0.5808,6.4426,230.0887
SBM,248400,869266,6.9989,0,23,6.9684,0,0.106789972,6.749407446,0.0002,0,5,3,61,0.1671,98473,0.3964,210,0.5753,6.1485,228.6715
SBM,248400,868583,6.9934,0,21,6.9853,0,0.10672296,6.751749457,0.0004,0.0006,5,3,64,0.1753,96522,0.3886,215,0.589,6.1298,227.5332
SBM,248400,2362116,19.0186,3,40,18.9551,0.0001,0.192015367,4.716650448,0.0003,0.0006,13,3,31,0.0849,127866,0.5148,176,0.4822,18.9842,352.2639
SBM,248400,2359990,19.0015,3,40,19.018,0.0001,0.191938601,4.717887569,0.0006,0.0008,13,3,33,0.0904,126693,0.51,182,0.4986,18.4578,351.4344
SBM,248400,2359082,18.9942,3,44,18.9619,0.0001,0.191905793,4.718416502,0.0011,0.0001,13,3,33,0.0904,128026,0.5154,177,0.4849,18.1958,350.3538
SBM,240800,3368416,27.9769,8,54,28.1138,0.0001,0.225517314,4.2398568,0.0004,0.0008,20,3,26,0.0712,128028,0.5317,171,0.4685,29.3946,430.9383
SBM,240800,3370569,27.9948,7,56,28.0925,0.0001,0.225571933,4.239170896,0.0009,0.0005,20,3,27,0.074,127824,0.5308,173,0.474,28.707,427.8832
SBM,240800,3371383,28.0015,7,54,28.0058,0.0001,0.225592575,4.238911755,0.0017,0.0004,20,4,28,0.0767,127721,0.5304,168,0.4603,28.5237,422.0622
SBM,240800,720925,5.9877,0,20,5.9955,0,0.093735213,7.239184756,0.0001,-0.0012,4,3,68,0.1863,85254,0.354,220,0.6027,5.4053,210.0187
SBM,240800,722351,5.9996,0,20,6.0067,0,0.093904127,7.232388678,0.0002,0.0006,4,3,67,0.1836,87690,0.3642,220,0.6027,5.3476,212.2528
SBM,240800,721498,5.9925,0,19,6.0091,0,0.093803126,7.236450777,0.0004,0.0011,4,3,70,0.1918,83874,0.3483,224,0.6137,5.2457,210.0075
SBM,240800,3130851,26.0037,8,50,25.8006,0.0001,0.219265463,4.320152779,0.0004,-0.0005,18,3,27,0.074,127327,0.5288,173,0.474,27.0024,415.2218
SBM,240800,3132226,26.0152,7,54,25.9701,0.0001,0.219302996,4.319659934,0.0008,-0.0002,18,3,28,0.0767,127361,0.5289,176,0.4822,26.5791,409.3951
SBM,240800,3128256,25.9822,5,54,25.8907,0.0001,0.219194583,4.321083865,0.0016,-0.0005,18,3,29,0.0795,127381,0.529,180,0.4932,26.3856,406.8871
SBM,240800,2768236,22.992,5,48,23.0197,0.0001,0.208743278,4.46376181,0.0004,-0.0009,16,3,29,0.0795,126308,0.5245,177,0.4849,23.3744,385.9367
SBM,240800,2770138,23.0078,5,46,22.9194,0.0001,0.20880199,4.462929306,0.0007,-0.0006,16,3,30,0.0822,125833,0.5226,171,0.4685,22.9883,382.1684
SBM,240800,2771349,23.0178,6,49,22.9578,0.0001,0.208839351,4.462399738,0.0014,0.0009,16,3,30,0.0822,126370,0.5248,176,0.4822,22.7109,378.8631
SBM,240800,843219,7.0035,0,21,7.0266,0,0.107129289,6.737574142,0.0001,-0.0014,5,3,59,0.1616,94599,0.3929,200,0.5479,6.1405,224.3816
SBM,240800,843391,7.0049,0,22,7.0261,0,0.107146723,6.736967279,0.0002,-0.0016,5,3,60,0.1644,96653,0.4014,203,0.5562,6.0902,217.5103
SBM,240800,842953,7.0013,0,22,7.0122,0,0.107102319,6.738513128,0.0004,0.0011,5,3,63,0.1726,93361,0.3877,214,0.5863,5.9037,218.1547
SBM,240800,2286575,18.9915,3,45,19.013,0.0001,0.192403234,4.710411179,0.0003,-0.0008,13,3,32,0.0877,123797,0.5141,180,0.4932,17.9776,344.2769
SBM,240800,2286522,18.991,3,42,18.991,0.0001,0.192401253,4.710443003,0.0006,0.0001,13,3,33,0.0904,123723,0.5138,182,0.4986,18.0321,342.6644
SBM,240800,2289138,19.0128,1,42,19.0034,0.0001,0.192498995,4.708873671,0.0012,0.0012,13,4,33,0.0904,123400,0.5125,182,0.4986,17.9851,339.3483
SBM,297400,5203070,34.9904,12,64,35.0594,0.0001,0.240302393,4.063393992,0.0004,-0.0003,25,3,25,0.0685,160247,0.5388,168,0.4603,67.4995,847.7314
SBM,297400,5208696,35.0282,10,67,34.955,0.0001,0.240393135,4.062365349,0.0009,-0.0001,25,3,25,0.0685,160232,0.5388,172,0.4712,61.4149,853.8292
SBM,297400,5202558,34.9869,12,63,34.8932,0.0001,0.24029413,4.063487692,0.0017,-0.0004,25,4,25,0.0685,159965,0.5379,173,0.474,62.7863,844.3707
SBM,297400,1487806,10.0054,0,27,9.9809,0,0.135182387,5.888443462,0.0001,0.0015,7,3,48,0.1315,135011,0.454,193,0.5288,14.3832,434.5399
SBM,297400,1486702,9.998,0,27,9.9963,0,0.135120059,5.890081873,0.0002,0.0006,7,3,47,0.1288,133552,0.4491,197,0.5397,14.0321,435.6433
SBM,297400,1485870,9.9924,0,28,9.9874,0,0.135073056,5.891318062,0.0005,-0.0009,7,3,48,0.1315,135105,0.4543,194,0.5315,14.4833,436.2807
SBM,297400,1338296,9,0,25,8.9887,0,0.126290012,6.132395354,0.0001,0,6,3,50,0.137,131136,0.4409,195,0.5342,13.1062,417.8573
SBM,297400,1337901,8.9973,0,26,8.9769,0,0.126265226,6.1331052,0.0002,-0.0013,6,3,52,0.1425,129318,0.4348,216,0.5918,13.0129,404.2705
SBM,297400,1337088,8.9918,0,25,8.9705,0,0.126214188,6.13456743,0.0004,0.0008,6,3,52,0.1425,129248,0.4346,200,0.5479,12.6226,409.9422
SBM,297400,3123790,21.0073,4,46,20.988,0.0001,0.19746316,4.630716628,0.0003,0.0006,15,3,31,0.0849,154663,0.5201,183,0.5014,36.0625,629.9967
SBM,297400,3124020,21.0089,4,46,21.0363,0.0001,0.197469342,4.630621154,0.0005,-0.0001,15,3,31,0.0849,154484,0.5194,184,0.5041,34.3927,629.3907
SBM,297400,3123157,21.0031,4,44,20.9779,0.0001,0.197446143,4.630979448,0.001,-0.0001,14,3,32,0.0877,154629,0.5199,188,0.5151,33.9822,625.2105
SBM,297400,2528236,17.0023,2,37,16.9265,0.0001,0.179702391,4.925018637,0.0002,0.0002,12,3,34,0.0932,151261,0.5086,187,0.5123,26.457,562.0309
SBM,297400,2528094,17.0013,2,37,16.9501,0.0001,0.179697675,4.925102458,0.0004,-0.0009,12,3,35,0.0959,151257,0.5086,182,0.4986,26.3677,552.4846
SBM,297400,2528034,17.0009,2,40,16.9361,0.0001,0.179695682,4.925137878,0.0008,0.0001,12,3,36,0.0986,150612,0.5064,176,0.4822,24.8782,548.6513
SBM,297400,4313790,29.01,8,57,29.007,0.0001,0.224564618,4.251863362,0.0004,-0.0001,21,3,27,0.074,158491,0.5329,177,0.4849,50.6732,772.2
SBM,297400,4313650,29.0091,6,59,28.866,0.0001,0.224561893,4.251897821,0.0007,-0.001,21,3,27,0.074,158493,0.5329,176,0.4822,51.6002,756.9192
SBM,297400,4310379,28.9871,9,55,28.8123,0.0001,0.224498198,4.252703448,0.0014,-0.0004,21,4,28,0.0767,158179,0.5319,173,0.474,50.3733,751.6638
SBM,291000,5090042,34.9831,12,64,34.9917,0.0001,0.240724648,4.05861268,0.0005,-0.0002,25,3,25,0.0685,156571,0.538,171,0.4685,60.1798,843.7364
SBM,291000,5094506,35.0138,10,66,35.0495,0.0001,0.240798389,4.057779095,0.0009,0.0003,25,3,25,0.0685,157009,0.5395,171,0.4685,60.4314,838.81
SBM,291000,5092794,35.002,12,64,34.9882,0.0001,0.240770116,4.05809865,0.0018,0.0003,25,4,25,0.0685,156842,0.539,170,0.4658,60.8556,842.6158
SBM,291000,1453232,9.9878,0,28,9.9914,0,0.135281909,5.885829333,0.0001,0.0009,7,3,47,0.1288,130258,0.4476,196,0.537,13.5509,431.3938
SBM,291000,1454130,9.994,0,29,10.0094,0,0.135333873,5.884465397,0.0003,-0.0003,7,3,47,0.1288,132926,0.4568,195,0.5342,13.6778,426.5486
SBM,291000,1455714,10.0049,0,27,10.029,0,0.135425455,5.882063212,0.0005,0.0004,7,3,49,0.1342,131788,0.4529,200,0.5479,13.947,431.8249
SBM,291000,1309347,8.9989,0,25,8.9959,0,0.126511544,6.126058606,0.0001,0.0008,6,3,49,0.1342,129247,0.4441,190,0.5205,12.7753,405.6593
SBM,291000,1308799,8.9952,0,25,8.94,0,0.12647633,6.127064944,0.0002,0.0001,6,3,51,0.1397,126016,0.433,203,0.5562,12.5212,405.9714
SBM,291000,1309808,9.0021,0,25,8.9999,0,0.126541156,6.125212628,0.0004,-0.0015,6,3,52,0.1425,126614,0.4351,195,0.5342,12.039,407.3225
SBM,291000,3052296,20.978,4,45,20.99,0.0001,0.197706904,4.62695571,0.0003,0.001,14,3,31,0.0849,151275,0.5198,179,0.4904,34.0405,616.3944
SBM,291000,3055669,21.0012,3,47,21.0426,0.0001,0.19779981,4.625524047,0.0005,-0.0002,15,3,32,0.0877,150626,0.5176,173,0.474,33.465,615.4672
SBM,291000,3054563,20.9936,4,46,20.9336,0.0001,0.197769358,4.625993199,0.0011,0.0006,14,3,32,0.0877,151137,0.5194,182,0.4986,33.6534,615.2239
SBM,291000,2473056,16.9969,1,41,16.9698,0.0001,0.180004963,4.919647645,0.0002,0.0001,12,3,35,0.0959,145624,0.5004,187,0.5123,26.4292,549.6209
SBM,291000,2474798,17.0089,2,40,17.0282,0.0001,0.180064195,4.91859776,0.0004,-0.0002,12,3,35,0.0959,146762,0.5043,188,0.5151,25.1139,551.3779
SBM,291000,2473486,16.9999,3,39,17.0532,0.0001,0.180019588,4.919388373,0.0009,-0.0002,11,3,36,0.0986,145994,0.5017,184,0.5041,25.0229,539.2838
SBM,291000,4215540,28.9728,8,57,29.0262,0.0001,0.224867525,4.248037123,0.0004,-0.0005,21,3,27,0.074,154753,0.5318,173,0.474,49.4139,763.7856
SBM,291000,4221922,29.0166,8,57,29.0002,0.0001,0.224994779,4.246432144,0.0007,0,21,4,27,0.074,154797,0.5319,180,0.4932,49.5279,756.795
SBM,291000,4219566,29.0005,8,58,28.9051,0.0001,0.224947824,4.247024193,0.0015,0.0008,21,4,27,0.074,155375,0.5339,178,0.4877,49.368,744.1906
SBM,296200,5187939,35.03,11,65,35.0062,0.0001,0.24047898,4.061392787,0.0004,0.0002,25,3,25,0.0685,159595,0.5388,175,0.4795,64.333,868.0378
SBM,296200,5182998,34.9966,12,66,34.9238,0.0001,0.240398946,4.062299491,0.0009,0.0006,25,3,25,0.0685,159704,0.5392,172,0.4712,62.3744,858.1209
SBM,296200,5180134,34.9773,11,67,34.9853,0.0001,0.24035252,4.062825674,0.0017,-0.0004,25,4,25,0.0685,159873,0.5397,175,0.4795,62.5903,848.6108
SBM,296200,1480275,9.9951,0,26,9.9958,0,0.135141652,5.889514152,0.0001,0.0004,7,3,47,0.1288,134707,0.4548,193,0.5288,14.0201,438.084
SBM,296200,1480342,9.9956,0,26,9.9576,0,0.135145453,5.889414211,0.0003,0.0003,7,3,47,0.1288,133695,0.4514,195,0.5342,13.6123,432.0741
SBM,296200,1480655,9.9977,0,28,9.9891,0,0.135163211,5.888947434,0.0005,-0.0005,7,3,49,0.1342,135023,0.4559,204,0.5589,13.566,432.4201
SBM,296200,1334112,9.0082,0,26,8.9528,0,0.126409492,6.128976025,0.0001,-0.0001,6,3,51,0.1397,128795,0.4348,199,0.5452,13.357,419.0692
SBM,296200,1332264,8.9957,0,26,8.9641,0,0.126293064,6.132307982,0.0002,0.001,6,3,52,0.1425,126865,0.4283,198,0.5425,12.6042,418.3175
SBM,296200,1333275,9.0025,0,24,9.01,0,0.126356779,6.130484098,0.0004,0.0002,6,3,52,0.1425,128766,0.4347,197,0.5397,13.0834,415.2487
SBM,296200,3109491,20.9959,4,43,21.0124,0.0001,0.197484455,4.630387757,0.0003,-0.0003,15,3,31,0.0849,154012,0.52,184,0.5041,34.5055,631.4712
SBM,296200,3106426,20.9752,4,45,20.9812,0.0001,0.197401623,4.631667242,0.0005,0.0004,14,3,32,0.0877,153904,0.5196,176,0.4822,34.6413,634.3213
SBM,296200,3110617,21.0035,2,46,21.0138,0.0001,0.197514866,4.629918229,0.001,0.001,14,3,32,0.0877,153888,0.5195,181,0.4959,35.0046,621.0981
SBM,296200,2517193,16.9966,2,40,16.9806,0.0001,0.179735338,4.924433146,0.0002,0.0008,12,3,34,0.0932,150085,0.5067,196,0.537,27.3352,565.2126
SBM,296200,2515642,16.9861,3,39,16.9343,0.0001,0.179683568,4.925353195,0.0004,-0.0014,12,3,35,0.0959,149649,0.5052,183,0.5014,26.4046,564.5289
SBM,296200,2517539,16.9989,2,39,16.9589,0.0001,0.179746883,4.92422803,0.0008,0.0006,12,3,35,0.0959,149265,0.5039,183,0.5014,25.3682,565.8749
SBM,296200,4299569,29.0315,9,55,29.0353,0.0001,0.224703123,4.250112788,0.0004,0.0003,21,3,27,0.074,157629,0.5322,172,0.4712,51.5066,782.3705
SBM,296200,4296011,29.0075,9,59,29.0254,0.0001,0.224633587,4.250991438,0.0007,-0.0002,21,3,27,0.074,158006,0.5334,176,0.4822,49.387,770.7868
SBM,296200,4298003,29.021,6,57,29.0381,0.0001,0.224672525,4.25049937,0.0014,0.0007,21,3,27,0.074,157985,0.5334,181,0.4959,51.4101,770.7568
SBM,299600,5241455,34.9897,12,66,34.9888,0.0001,0.240152104,4.065099059,0.0004,0.0002,25,3,25,0.0685,161234,0.5382,173,0.474,62.4247,882.8985
SBM,299600,5243621,35.0041,13,67,35.0994,0.0001,0.240186774,4.064705571,0.0009,-0.0005,25,4,25,0.0685,161714,0.5398,174,0.4767,63.0394,873.4695
SBM,299600,5241551,34.9903,11,63,34.9521,0.0001,0.240153641,4.065081614,0.0017,0,25,4,26,0.0712,161372,0.5386,183,0.5014,63.2973,866.5886
SBM,299600,1498079,10.0005,0,28,10.0145,0,0.135057736,5.891721116,0.0001,0.0008,7,3,48,0.1315,137322,0.4584,200,0.5479,14.8117,438.6948
SBM,299600,1499338,10.0089,0,32,9.9962,0,0.135128228,5.889867077,0.0002,-0.0003,7,3,48,0.1315,133993,0.4472,196,0.537,14.0584,437.3339
SBM,299600,1497416,9.9961,0,27,9.9367,0,0.13502059,5.892698595,0.0005,0.001,7,3,49,0.1342,134876,0.4502,200,0.5479,13.7592,442.9849
SBM,299600,1350185,9.0133,0,25,9.0152,0,0.126335615,6.131089785,0.0001,0.0015,6,3,50,0.137,131170,0.4378,192,0.526,13.2635,429.2309
SBM,299600,1347159,8.9931,0,25,8.9359,0,0.12614734,6.136483694,0.0002,0.0007,6,3,51,0.1397,129991,0.4339,198,0.5425,13.4408,427.9683
SBM,299600,1347564,8.9958,0,30,8.9907,0,0.126172563,6.135760492,0.0004,0,6,3,52,0.1425,130543,0.4357,200,0.5479,12.5351,420.1585
SBM,299600,3147879,21.0139,4,44,20.9039,0.0001,0.19736719,4.632199355,0.0003,0,15,3,31,0.0849,155677,0.5196,176,0.4822,36.2302,648.1348
SBM,299600,3143247,20.983,4,48,21.036,0.0001,0.197243623,4.63411006,0.0005,0.0009,14,3,31,0.0849,155907,0.5204,181,0.4959,33.9301,644.4161
SBM,299600,3147076,21.0085,4,46,21.011,0.0001,0.197345781,4.632530262,0.001,0.0006,14,3,31,0.0849,155618,0.5194,180,0.4932,34.1514,621.3584
SBM,299600,2547038,17.0029,3,40,17.0307,0.0001,0.179594531,4.926936472,0.0002,0.0001,12,3,35,0.0959,151701,0.5063,183,0.5014,28.8903,567.7073
SBM,299600,2545428,16.9922,2,39,17.0486,0.0001,0.179541472,4.927880518,0.0004,0.0011,12,3,35,0.0959,151817,0.5067,191,0.5233,26.9406,561.8718
SBM,299600,2547032,17.0029,3,39,17.0129,0.0001,0.179594333,4.926939988,0.0008,-0.0005,12,3,36,0.0986,151765,0.5066,183,0.5014,27.3869,568.7801
SBM,299600,4344322,29.0008,8,60,29.0164,0.0001,0.224399101,4.253957588,0.0004,-0.0002,21,3,27,0.074,159744,0.5332,175,0.4795,50.8245,795.2348
SBM,299600,4347325,29.0209,9,57,29.0732,0.0001,0.224457086,4.253223646,0.0007,-0.0001,21,3,27,0.074,159932,0.5338,174,0.4767,51.3733,778.1212
SBM,299600,4344746,29.0036,7,56,28.9153,0.0001,0.224407291,4.253853913,0.0014,-0.0004,21,4,28,0.0767,159601,0.5327,177,0.4849,50.7973,776.6601
SBM,291700,5103750,34.9931,11,69,34.9686,0.0001,0.240700133,4.058889901,0.0005,0.0001,25,3,25,0.0685,157026,0.5383,171,0.4685,60.0638,859.1666
SBM,291700,5105157,35.0028,11,67,35.1139,0.0001,0.240723315,4.058627756,0.0009,0.0001,25,3,25,0.0685,157106,0.5386,171,0.4685,62.6488,850.2578
SBM,291700,5105419,35.0046,11,64,34.7995,0.0001,0.240727631,4.058578955,0.0018,0.0006,25,4,25,0.0685,157433,0.5397,175,0.4795,65.5731,805.0647
SBM,291700,1457672,9.9943,0,27,10.0697,0,0.135309071,5.885116314,0.0001,0.0004,7,3,47,0.1288,131076,0.4494,199,0.5452,13.0293,391.4474
SBM,291700,1458213,9.998,0,27,9.9874,0,0.135340279,5.884297309,0.0003,-0.0007,7,3,48,0.1315,133081,0.4562,197,0.5397,12.6109,388.7831
SBM,291700,1458695,10.0013,0,29,9.9622,0,0.135368073,5.883568082,0.0005,-0.0002,7,3,48,0.1315,133165,0.4565,196,0.537,13.0898,387.7562
SBM,291700,1311566,8.9926,0,29,9.0122,0,0.126426326,6.128494557,0.0001,0.0005,6,3,50,0.137,126845,0.4348,206,0.5644,11.504,369.9654
SBM,291700,1313535,9.0061,0,25,9.0124,0,0.126552491,6.124888866,0.0002,0.0012,6,3,51,0.1397,128500,0.4405,204,0.5589,11.6328,366.8223
SBM,291700,1309861,8.9809,0,25,8.9967,0,0.126316925,6.131624796,0.0004,-0.0003,6,3,52,0.1425,128911,0.4419,197,0.5397,11.5253,373.4158
SBM,291700,3063705,21.0059,4,48,21.0653,0.0001,0.197778664,4.625849811,0.0003,-0.0001,15,3,31,0.0849,151694,0.52,181,0.4959,31.2872,564.4056
SBM,291700,3064754,21.0131,5,45,20.9636,0.0001,0.197807455,4.625406279,0.0005,-0.0014,15,3,31,0.0849,151736,0.5202,181,0.4959,30.9833,564.1907
SBM,291700,3063784,21.0064,4,43,20.9728,0.0001,0.197780833,4.6258164,0.0011,0.0013,14,4,32,0.0877,151594,0.5197,176,0.4822,30.519,577.1362
SBM,291700,2479738,17.002,2,38,16.9459,0.0001,0.179993457,4.919851655,0.0002,0.0001,12,3,34,0.0932,148477,0.509,180,0.4932,25.0101,531.4479
SBM,291700,2481436,17.0136,2,39,17.1531,0.0001,0.180051026,4.918831139,0.0004,-0.0001,12,3,35,0.0959,147861,0.5069,190,0.5205,25.4773,534.4893
SBM,291700,2479932,17.0033,3,39,16.9602,0.0001,0.180000036,4.919734999,0.0009,-0.0004,12,3,35,0.0959,147434,0.5054,181,0.4959,24.8089,476.0464
SBM,291700,4231148,29.0103,9,55,29.2377,0.0001,0.224930835,4.247238448,0.0004,-0.0005,21,3,26,0.0712,155566,0.5333,172,0.4712,44.3632,665.0842
SBM,291700,4228295,28.9907,8,56,29.0078,0.0001,0.224874108,4.247954071,0.0007,-0.0004,21,4,27,0.074,155496,0.5331,177,0.4849,43.7251,654.7024
SBM,291700,4230292,29.0044,8,56,29.0272,0.0001,0.224913819,4.247453079,0.0015,-0.0004,21,4,27,0.074,155161,0.5319,173,0.474,43.4157,648.1066
SBM,295800,5175428,34.9928,11,66,35.0008,0.0001,0.240416973,4.062095217,0.0004,-0.0001,25,3,25,0.0685,159183,0.5381,180,0.4932,55.5588,747.2912
SBM,295800,5174780,34.9884,10,65,34.8558,0.0001,0.240406455,4.062214402,0.0009,0.0003,25,3,25,0.0685,159525,0.5393,169,0.463,55.1416,741.0519
SBM,295800,5174472,34.9863,9,71,34.9139,0.0001,0.240401455,4.06227106,0.0017,-0.0008,25,4,26,0.0712,159461,0.5391,177,0.4849,54.7407,726.2775
SBM,295800,1479181,10.0012,0,26,10.0414,0,0.135208405,5.887759813,0.0001,0.0021,7,3,47,0.1288,128625,0.4348,194,0.5315,12.5613,372.429
SBM,295800,1479285,10.0019,0,27,10.0057,0,0.135214311,5.887604652,0.0003,0.0002,7,3,48,0.1315,133765,0.4522,194,0.5315,12.1537,373.4249
SBM,295800,1476935,9.986,0,27,9.9949,0,0.135080757,5.891115499,0.0005,0,7,3,49,0.1342,133399,0.451,193,0.5288,11.9472,370.2124
SBM,295800,1330802,8.998,0,24,8.9894,0,0.126328684,6.131288188,0.0001,0.0007,6,3,53,0.1452,122561,0.4143,201,0.5507,11.4345,340.5767
SBM,295800,1331243,9.001,0,26,8.9727,0,0.126356516,6.130491611,0.0002,-0.0002,6,3,53,0.1452,127917,0.4324,203,0.5562,10.5236,337.6418
SBM,295800,1331115,9.0001,0,27,9.0163,0,0.126348439,6.130722767,0.0004,-0.001,6,3,52,0.1425,129675,0.4384,206,0.5644,10.5461,336.5746
SBM,295800,3107596,21.0115,3,45,21.0892,0.0001,0.197569182,4.629079859,0.0003,0.0007,15,3,31,0.0849,153825,0.52,180,0.4932,29.1684,513.921
SBM,295800,3104627,20.9914,5,45,20.9932,0.0001,0.197488887,4.630319327,0.0005,-0.0015,15,3,31,0.0849,153146,0.5177,186,0.5096,28.0694,504.6631
SBM,295800,3106812,21.0062,4,45,20.9466,0.0001,0.197547987,4.629406966,0.001,-0.0001,14,4,32,0.0877,153211,0.518,191,0.5233,27.9633,502.2729
SBM,295800,2513816,16.9967,2,38,16.953,0.0001,0.179756487,4.9240574,0.0002,0.0013,12,3,35,0.0959,149243,0.5045,189,0.5178,21.8332,455.6969
SBM,295800,2513944,16.9976,2,39,17.0139,0.0001,0.179760764,4.923981416,0.0004,0.0012,12,3,35,0.0959,149714,0.5061,187,0.5123,21.6903,452.6713
SBM,295800,2514547,17.0017,2,40,16.9581,0.0001,0.179780911,4.923623547,0.0008,-0.0001,12,3,35,0.0959,149345,0.5049,188,0.5151,21.8462,450.7886
SBM,295800,4286246,28.9807,8,57,28.9395,0.0001,0.224581445,4.251650589,0.0004,-0.0009,21,3,27,0.074,157549,0.5326,181,0.4959,42.4474,622.6769
SBM,295800,4289184,29.0006,9,58,28.9391,0.0001,0.224639005,4.250922961,0.0007,-0.0005,21,3,27,0.074,157702,0.5331,180,0.4932,41.4178,621.9772
SBM,295800,4286360,28.9815,9,58,28.9717,0.0001,0.224583679,4.251622341,0.0014,0.0003,21,3,27,0.074,157907,0.5338,175,0.4795,40.7804,608.0448
SBM,292700,5121174,34.9926,11,69,35.0745,0.0001,0.240629682,4.059686817,0.0005,-0.0001,25,3,24,0.0658,157731,0.5389,171,0.4685,52.4711,697.716
SBM,292700,5121286,34.9934,13,66,34.9142,0.0001,0.240631521,4.059666013,0.0009,-0.0004,25,4,25,0.0685,157781,0.5391,173,0.474,51.8703,661.3197
SBM,292700,5125784,35.0241,12,64,34.9204,0.0001,0.240705333,4.058831087,0.0018,0.0004,25,4,25,0.0685,157422,0.5378,173,0.474,49.3705,648.8384
SBM,292700,1462436,9.9927,0,30,9.9745,0,0.135256733,5.886490388,0.0001,0.0006,7,3,47,0.1288,131243,0.4484,199,0.5452,11.0556,330.3439
SBM,292700,1462970,9.9964,0,27,9.9776,0,0.135287428,5.885684441,0.0003,0.0006,7,3,47,0.1288,129860,0.4437,198,0.5425,10.9004,330.7508
SBM,292700,1465610,10.0144,0,30,10.0093,0,0.135439014,5.881707741,0.0005,0.0005,7,3,48,0.1315,133151,0.4549,194,0.5315,10.6067,330.8362
SBM,292700,1317182,9.0002,0,26,8.9753,0,0.126461452,6.127490241,0.0001,0.0013,6,3,51,0.1397,129419,0.4422,193,0.5288,10.2592,315.8412
SBM,292700,1315041,8.9856,0,25,9.0229,0,0.126324678,6.131402869,0.0002,0.001,6,3,51,0.1397,128795,0.44,202,0.5534,9.8475,318.9118
SBM,292700,1318148,9.0068,0,26,8.9903,0,0.126523091,6.125728696,0.0004,0.0006,6,3,53,0.1452,124473,0.4253,210,0.5753,9.6749,316.208
SBM,292700,3074939,21.0109,4,45,21.0404,0.0001,0.197741747,4.626418665,0.0003,-0.0004,15,3,32,0.0877,151815,0.5187,176,0.4822,27.0931,479.0419
SBM,292700,3073976,21.0043,3,44,20.9481,0.0001,0.197715412,4.626824565,0.0005,0.0011,14,4,32,0.0877,151161,0.5164,176,0.4822,26.6182,477.864
SBM,292700,3071669,20.9885,5,49,20.8876,0.0001,0.197652288,4.627797806,0.0011,-0.0007,14,3,32,0.0877,152237,0.5201,179,0.4904,26.4905,474.5868
SBM,292700,2487889,16.9996,2,38,16.9687,0.0001,0.179929838,4.92097996,0.0002,0.0002,12,3,34,0.0932,148522,0.5074,178,0.4877,20.7871,425.1028
SBM,292700,2488423,17.0032,2,38,16.9437,0.0001,0.179947883,4.920659872,0.0004,-0.0016,12,3,35,0.0959,146472,0.5004,181,0.4959,20.6678,419.6974
SBM,292700,2491349,17.0232,2,40,17.0128,0.0001,0.180046687,4.918908033,0.0008,-0.0004,12,4,35,0.0959,148271,0.5066,184,0.5041,20.2769,417.9774
SBM,292700,4244529,29.0026,7,58,28.9239,0.0001,0.224843849,4.2483359,0.0004,-0.0004,21,3,27,0.074,155712,0.532,178,0.4877,40.1361,574.5948
SBM,292700,4241742,28.9835,8,56,28.9824,0.0001,0.224788625,4.249032983,0.0007,-0.0003,21,3,27,0.074,156071,0.5332,180,0.4932,37.3788,550.4963
SBM,292700,4245701,29.0106,9,56,28.9812,0.0001,0.224867061,4.248042978,0.0015,-0.0003,21,4,27,0.074,155768,0.5322,175,0.4795,37.63,550.289
SBM,296600,5188302,34.9852,12,66,34.9886,0.0001,0.240344261,4.062919297,0.0004,-0.0002,25,3,25,0.0685,159687,0.5384,177,0.4849,48.575,644.5842
SBM,296600,5188656,34.9876,10,65,34.9191,0.0001,0.240349992,4.06285434,0.0009,0.0003,25,4,25,0.0685,160079,0.5397,171,0.4685,48.2135,625.5979
SBM,296600,5193994,35.0236,13,63,34.8607,0.0001,0.240436349,4.061875697,0.0017,0.0001,25,4,26,0.0712,159776,0.5387,173,0.474,47.3722,622.7978
SBM,296600,1483339,10.0023,0,29,10.0121,0,0.135186654,5.888331329,0.0001,0.0002,7,3,46,0.126,135509,0.4569,192,0.526,10.6793,323.4303
SBM,296600,1480899,9.9858,0,29,10.0199,0,0.135048391,5.891966986,0.0003,-0.0008,7,3,48,0.1315,131601,0.4437,199,0.5452,10.8268,320.1594
SBM,296600,1482720,9.9981,0,27,9.9684,0,0.1351516,5.889252635,0.0005,-0.001,7,3,49,0.1342,132680,0.4473,190,0.5205,10.3226,318.8047
SBM,296600,1334546,8.999,0,26,8.9941,0,0.126309142,6.131847623,0.0001,0.0008,6,3,50,0.137,131259,0.4425,199,0.5452,9.7517,306.0497
SBM,296600,1334620,8.9995,0,28,9.005,0,0.126313799,6.131714303,0.0002,0,6,3,52,0.1425,127986,0.4315,201,0.5507,9.5347,306.2875
SBM,296600,1337096,9.0162,0,26,9.0047,0,0.126469463,6.127261249,0.0004,-0.0013,6,3,52,0.1425,129645,0.4371,200,0.5479,9.4632,304.9906
