topology,nodes,edges,k_avg,k_min,k_max,k_variance,d,d_norm,aspl,acc,assort,core_max,ktruss_max,peak_day,Y_peak_day,peak_cases,fraction_peak_cases,span,Y_span,time_network,time_epidemic
SW,144238,1442380,20,16,24,0.3986,0.0001,0.205843921,8.72505212,0.6697,-0.0001,17,11,67,0.1836,57136,0.3961,205,0.5616,27.2832,162.8616
SW,144238,1153904,16,13,20,0.3155,0.0001,0.185895584,10.12223763,0.6598,0.0006,13,9,81,0.2219,49066,0.3402,222,0.6082,19.2784,147.238
SW,144238,576952,8,5,11,0.1569,0.0001,0.12393039,18.93866569,0.6067,-0.002,6,5,177,0.4849,23730,0.1645,351,0.9616,5.5841,116.7429
SW,144238,2596284,36,31,41,0.7147,0.0002,0.258390215,6.378838668,0.6861,0,32,19,43,0.1178,69263,0.4802,179,0.4904,78.5739,218.5431
SW,144238,2163570,30,25,36,0.5926,0.0002,0.242091237,6.958709878,0.6822,0.0003,26,16,48,0.1315,66292,0.4596,183,0.5014,54.7835,193.268
SW,144238,2452046,34,29,39,0.6719,0.0002,0.253280431,6.549649535,0.6852,-0.0009,30,18,44,0.1205,68020,0.4716,185,0.5068,68.6193,206.2347
SW,144238,721190,10,7,14,0.1979,0.0001,0.143878727,14.96152597,0.6289,-0.0003,8,6,131,0.3589,33419,0.2317,278,0.7616,7.8052,122.2741
SW,144238,1298142,18,14,22,0.3618,0.0001,0.19642502,9.336041302,0.6648,-0.0001,15,10,73,0.2,53890,0.3736,210,0.5753,23.4912,150.7141
SW,144238,432714,6,3,9,0.1182,0,0.09821251,27.47815661,0.5668,-0.0009,4,4,276,0.7562,12837,0.089,633,1.7342,3.7201,104.9214
SW,144238,865428,12,8,16,0.2403,0.0001,0.160177705,12.66960767,0.6427,-0.0007,10,7,112,0.3068,38297,0.2655,252,0.6904,10.7044,129.1721
SW,144238,2740522,38,33,43,0.7498,0.0003,0.263223656,6.225567641,0.6875,0.0004,34,20,41,0.1123,69618,0.4827,179,0.4904,85.5067,220.9668
SW,144238,1875094,26,22,31,0.5184,0.0002,0.229298468,7.494936042,0.6781,-0.0016,23,14,54,0.1479,62670,0.4345,189,0.5178,42.3032,180.1309
SW,143583,2297328,32,27,37,0.6377,0.0002,0.247961671,6.737779371,0.6839,0.0003,29,17,47,0.1288,66993,0.4666,179,0.4904,61.6403,199.8277
SW,143583,1005081,14,11,18,0.2796,0.0001,0.174029104,11.16927712,0.6524,0.0008,12,8,93,0.2548,46121,0.3212,234,0.6411,14.2817,135.802
SW,143583,1722996,24,20,28,0.4759,0.0002,0.222233323,7.828044479,0.6761,0.0002,21,13,58,0.1589,60218,0.4194,200,0.5479,37.0055,171.2448
SW,143583,1579413,22,18,26,0.4409,0.0002,0.214451611,8.230395605,0.6728,-0.0002,19,12,61,0.1671,59465,0.4142,202,0.5534,31.3961,164.5404
SW,143583,2010162,28,23,33,0.5546,0.0002,0.236019522,7.203251471,0.6806,-0.0002,24,16,50,0.137,64107,0.4465,191,0.5233,50.2597,186.0997
SW,143583,2871660,40,35,45,0.7949,0.0003,0.267918128,6.083900211,0.6883,0.0001,36,21,39,0.1068,70390,0.4902,179,0.4904,87.2063,227.0221
SW,143583,1435830,20,16,24,0.401,0.0001,0.20592771,8.719960759,0.6693,-0.0023,17,11,67,0.1836,56050,0.3904,208,0.5699,26.8678,157.2925
SW,143583,1148664,16,12,20,0.3159,0.0001,0.185971253,10.11614676,0.6602,-0.0006,13,9,82,0.2247,47418,0.3302,217,0.5945,18.7847,142.0323
SW,143583,574332,8,4,11,0.1606,0.0001,0.123980836,18.92639931,0.6059,-0.0003,6,6,176,0.4822,24018,0.1673,348,0.9534,5.4495,112.8667
SW,143583,2584494,36,31,42,0.7135,0.0003,0.258495393,6.3754197,0.6863,0.0008,32,19,43,0.1178,68155,0.4747,179,0.4904,76.8276,213.4353
SW,143583,2153745,30,25,35,0.5947,0.0002,0.24218978,6.954879507,0.6822,-0.0004,27,16,48,0.1315,65564,0.4566,189,0.5178,54.6145,192.6723
SW,143583,2440911,34,29,39,0.6744,0.0002,0.253383529,6.546109592,0.6852,-0.0002,30,18,45,0.1233,67824,0.4724,191,0.5233,69.5741,206.5067
SW,143583,717915,10,7,14,0.2006,0.0001,0.143937293,14.95200685,0.6286,-0.0002,8,6,139,0.3808,31513,0.2195,285,0.7808,7.8221,120.9382
SW,143583,1292247,18,14,22,0.3567,0.0001,0.196504975,9.330512749,0.6652,0.0001,15,10,73,0.2,53868,0.3752,207,0.5671,23.4087,149.9493
SW,143583,430749,6,3,9,0.121,0,0.098252488,27.46025682,0.5661,-0.0016,4,4,279,0.7644,13176,0.0918,640,1.7534,3.6193,104.6469
SW,143583,861498,12,8,15,0.2356,0.0001,0.160242905,12.66170281,0.6431,-0.0012,10,7,108,0.2959,39837,0.2774,250,0.6849,10.6575,128.0571
SW,143583,2728077,38,32,43,0.7519,0.0003,0.263330801,6.222257052,0.6876,-0.0003,34,20,41,0.1123,68467,0.4768,185,0.5068,85.4594,222.1994
SW,143583,1866579,26,21,31,0.5226,0.0002,0.229391804,7.490723754,0.6782,0.0014,22,14,55,0.1507,60763,0.4232,196,0.537,42.243,178.3729
SW,144321,2309136,32,27,37,0.6351,0.0002,0.247848033,6.74192008,0.6839,-0.0003,29,17,46,0.126,67258,0.466,181,0.4959,62.0423,199.8799
SW,144321,1010247,14,11,18,0.2784,0.0001,0.173949349,11.17698547,0.6528,-0.0005,11,8,91,0.2493,45463,0.315,229,0.6274,14.4075,135.0691
SW,144321,1731852,24,20,28,0.4761,0.0002,0.222131476,7.83306065,0.6758,0.0003,21,13,58,0.1589,60926,0.4222,199,0.5452,36.0314,170.1444
SW,144321,1587531,22,17,27,0.4372,0.0002,0.21435333,8.235735877,0.6731,-0.0014,19,12,61,0.1671,59049,0.4092,199,0.5452,31.1883,160.8342
SW,144321,2020494,28,24,33,0.5531,0.0002,0.235911357,7.207765299,0.6807,0.0009,25,15,52,0.1425,64661,0.448,189,0.5178,47.5674,182.0013
SW,144321,2886420,40,35,45,0.7942,0.0003,0.267795344,6.087519203,0.6884,-0.0002,36,21,40,0.1096,70585,0.4891,178,0.4877,86.1224,222.2408
SW,144321,1443210,20,16,24,0.4011,0.0001,0.205833336,8.725695745,0.6691,0.0012,17,11,67,0.1836,56496,0.3915,202,0.5534,26.5667,153.1081
SW,144321,1154568,16,12,20,0.3158,0.0001,0.185886025,10.12300761,0.66,-0.0008,13,9,82,0.2247,49411,0.3424,218,0.5973,18.3151,138.747
SW,144321,577284,8,5,11,0.1598,0.0001,0.123924016,18.94021632,0.6067,0.0006,6,5,183,0.5014,25471,0.1765,351,0.9616,5.2246,110.3071
SW,144321,2597778,36,31,41,0.7143,0.0002,0.258376927,6.379270875,0.6863,0.0001,33,19,43,0.1178,69056,0.4785,183,0.5014,75.5948,208.7471
SW,144321,2164815,30,25,35,0.6005,0.0002,0.242078787,6.959194094,0.6819,-0.0005,27,16,49,0.1342,66336,0.4596,187,0.5123,53.8966,188.7556
SW,144321,2453457,34,29,38,0.6739,0.0002,0.253267406,6.550097036,0.6852,-0.0007,30,18,45,0.1233,68047,0.4715,184,0.5041,68.2981,202.6401
SW,144321,721605,10,7,13,0.196,0.0001,0.143871328,14.96272932,0.6291,0.0007,8,6,137,0.3753,32188,0.223,288,0.789,7.5272,118.628
SW,144321,1298889,18,14,22,0.3599,0.0001,0.196414919,9.336740195,0.6653,0.0016,15,10,73,0.2,52889,0.3665,214,0.5863,23.2043,146.8516
SW,144321,432963,6,4,9,0.1184,0,0.09820746,27.48041932,0.5666,0.0007,4,4,285,0.7808,14071,0.0975,622,1.7041,3.515,101.6894
SW,144321,865926,12,9,16,0.2378,0.0001,0.160169468,12.67060696,0.6429,-0.0004,9,7,108,0.2959,39883,0.2763,246,0.674,10.3402,125.3447
SW,144321,2742099,38,33,43,0.7562,0.0003,0.26321012,6.225986147,0.6875,-0.0001,34,20,42,0.1151,69579,0.4821,177,0.4849,84.0076,214.7849
SW,144321,1876173,26,21,31,0.5195,0.0002,0.229286676,7.495468538,0.6784,0.0002,23,14,54,0.1479,63359,0.439,193,0.5288,41.1496,173.9244
SW,144954,2319264,32,28,37,0.6349,0.0002,0.247751107,6.745455947,0.6839,0.0004,29,17,46,0.126,67160,0.4633,183,0.5014,61.2304,194.5561
SW,144954,1014678,14,10,18,0.2776,0.0001,0.173881323,11.18356787,0.6528,0.0001,11,8,94,0.2575,41486,0.2862,241,0.6603,13.9735,133.0809
SW,144954,1739448,24,20,29,0.4754,0.0002,0.222044607,7.837344119,0.676,-0.0009,21,13,57,0.1562,62095,0.4284,201,0.5507,35.9068,167.3685
SW,144954,1594494,22,18,27,0.4406,0.0002,0.214269503,8.24029611,0.6729,-0.0002,19,12,61,0.1671,60327,0.4162,197,0.5397,30.971,159.8874
SW,144954,2029356,28,23,32,0.5573,0.0002,0.235819099,7.211619792,0.6805,-0.0001,25,15,51,0.1397,64805,0.4471,189,0.5178,47.3069,181.7913
SW,144954,2899080,40,34,45,0.7934,0.0003,0.267690618,6.090609547,0.6884,0.0007,36,21,40,0.1096,70824,0.4886,181,0.4959,85.6885,223.0706
SW,144954,1449540,20,16,24,0.4015,0.0001,0.205752841,8.73059304,0.6695,-0.0004,17,11,67,0.1836,57498,0.3967,206,0.5644,26.2886,153.5824
SW,144954,1159632,16,12,20,0.3165,0.0001,0.18581333,10.12886631,0.6601,0.0007,13,9,83,0.2274,49138,0.339,222,0.6082,18.3337,138.5778
SW,144954,579816,8,5,11,0.1591,0.0001,0.123875554,18.95201471,0.6067,-0.0014,6,5,183,0.5014,24929,0.172,347,0.9507,5.2851,109.6364
SW,144954,2609172,36,31,42,0.7149,0.0002,0.258275884,6.382559495,0.6862,0.0003,32,19,43,0.1178,68792,0.4746,185,0.5068,75.5402,209.6667
SW,144954,2174310,30,25,35,0.5984,0.0002,0.241984118,6.962878447,0.6821,-0.0006,26,16,49,0.1342,65994,0.4553,189,0.5178,54.1952,188.715
SW,144954,2464218,34,29,39,0.6801,0.0002,0.253168361,6.553502022,0.685,-0.0004,30,18,45,0.1233,68389,0.4718,184,0.5041,68.227,201.5243
SW,144954,724770,10,7,14,0.2005,0.0001,0.143815064,14.97188543,0.6287,-0.0009,8,6,136,0.3726,30545,0.2107,279,0.7644,7.5956,116.2484
SW,144954,1304586,18,14,22,0.3614,0.0001,0.196338107,9.342058018,0.6651,0.0009,15,10,75,0.2055,52968,0.3654,214,0.5863,22.3876,142.174
SW,144954,434862,6,3,9,0.1197,0,0.098169054,27.49763535,0.5662,-0.0003,4,4,292,0.8,14325,0.0988,649,1.7781,3.4363,97.1596
SW,144954,869724,12,8,16,0.2409,0.0001,0.16010683,12.67821045,0.6426,0.002,9,7,107,0.2932,40320,0.2782,247,0.6767,10.0847,120.6992
SW,144954,2754126,38,33,43,0.7503,0.0003,0.263107186,6.229170516,0.6874,-0.0001,34,20,42,0.1151,70066,0.4834,182,0.4986,81.7399,208.5171
SW,144954,1884402,26,22,30,0.5184,0.0002,0.229197009,7.499520257,0.6782,-0.0007,23,15,54,0.1479,62351,0.4301,195,0.5342,40.6103,168.6123
SW,149925,2398800,32,27,37,0.6436,0.0002,0.247006872,6.77273279,0.6834,0.0002,28,17,47,0.1288,69925,0.4664,187,0.5123,61.7256,196.0055
SW,149925,1049475,14,10,18,0.2754,0.0001,0.173358989,11.23434726,0.6529,0.0013,11,8,94,0.2575,46808,0.3122,234,0.6411,14.1214,131.9601
SW,149925,1799100,24,19,28,0.4792,0.0002,0.221377593,7.87038878,0.6762,0.0012,20,13,57,0.1562,62352,0.4159,201,0.5507,36.6526,167.4721
SW,149925,1649175,22,18,26,0.4355,0.0001,0.213625846,8.275475975,0.6732,0,19,12,63,0.1726,61891,0.4128,205,0.5616,31.5704,160.1281
SW,149925,2098950,28,24,33,0.5556,0.0002,0.235110707,7.241354895,0.6807,0.0001,25,15,52,0.1425,66846,0.4459,187,0.5123,48.4839,182.4248
SW,149925,2998500,40,35,45,0.7957,0.0003,0.266886485,6.114449029,0.6884,0.0002,36,21,40,0.1096,73484,0.4901,182,0.4986,87.5867,222.8985
SW,149925,1499250,20,16,24,0.3947,0.0001,0.205134767,8.76837324,0.6696,-0.0016,17,11,68,0.1863,58722,0.3917,198,0.5425,26.7918,153.341
SW,149925,1199400,16,12,21,0.3157,0.0001,0.185255154,10.17406318,0.6601,0.0019,13,9,81,0.2219,52790,0.3521,226,0.6192,18.4686,139.1311
SW,149925,599700,8,5,12,0.1639,0.0001,0.123503436,19.04302032,0.6056,0.002,6,5,174,0.4767,25598,0.1707,341,0.9342,5.3135,109.7735
SW,149925,2698650,36,30,42,0.7124,0.0002,0.257500033,6.407928742,0.6867,0,33,19,43,0.1178,71561,0.4773,179,0.4904,77.1876,208.6274
SW,149925,2248875,30,25,34,0.5934,0.0002,0.241257206,6.991300882,0.6823,0.0003,27,16,48,0.1315,68381,0.4561,189,0.5178,54.9004,188.7318
SW,149925,2548725,34,27,39,0.6744,0.0002,0.252407853,6.57976908,0.6853,-0.0008,30,18,45,0.1233,70446,0.4699,188,0.5151,69.3047,201.6393
SW,149925,749625,10,7,14,0.1965,0.0001,0.143383049,15.04251564,0.6291,0.0016,8,6,136,0.3726,33102,0.2208,281,0.7699,7.6242,118.1784
SW,149925,1349325,18,14,22,0.3557,0.0001,0.195748315,9.383082388,0.6655,-0.0005,15,10,74,0.2027,54835,0.3657,214,0.5863,23.0468,146.3226
SW,149925,449775,6,3,9,0.1198,0,0.097874157,27.63040518,0.5668,0.0014,4,4,293,0.8027,15676,0.1046,641,1.7562,3.5215,100.937
SW,149925,899550,12,9,15,0.2405,0.0001,0.159625875,12.73686588,0.6427,0.0011,10,7,108,0.2959,41882,0.2794,252,0.6904,10.4933,124.9144
SW,149925,2848575,38,33,43,0.7611,0.0003,0.262316822,6.25373543,0.6871,0.0003,34,20,42,0.1151,72159,0.4813,186,0.5096,79.6666,215.8741
SW,149925,1949025,26,21,30,0.5171,0.0002,0.22850851,7.530776968,0.6785,0,23,14,55,0.1507,65280,0.4354,184,0.5041,42.4203,174.9598
R,69645,208935,6,0,19,5.9979,0.0001,0.105049751,6.35084078,0.0001,0.0007,4,3,63,0.1726,23587,0.3387,198,0.5425,1.8275,69.3875
R,69645,243757,7,0,20,7.0377,0.0001,0.119789505,5.845991194,0.0001,0.0026,5,3,53,0.1452,27918,0.4009,185,0.5068,2.0859,69.5767
R,69645,278580,8,0,22,7.9651,0.0001,0.132558027,5.472735825,0.0001,-0.0009,5,3,46,0.126,28335,0.4068,174,0.4767,2.4429,71.7579
R,69645,313402,9,0,26,9.0356,0.0001,0.143820335,5.183838684,0.0001,0.0011,6,3,43,0.1178,31770,0.4562,175,0.4795,2.3525,72.2229
R,69645,348225,10,0,26,10.083,0.0001,0.153895103,4.95245165,0.0001,-0.0015,7,3,40,0.1096,32811,0.4711,169,0.463,2.6817,85.1896
R,69645,383047,11,0,30,11.0845,0.0002,0.163008576,4.762183349,0.0001,0.001,7,3,38,0.1041,33226,0.4771,168,0.4603,3.5256,96.7057
R,69645,417870,12,1,30,11.9647,0.0002,0.171328764,4.602403424,0.0002,0.001,8,3,36,0.0986,33863,0.4862,161,0.4411,3.94,96.717
R,69645,452692,13,1,32,12.948,0.0002,0.178982374,4.46592861,0.0002,-0.0019,9,3,35,0.0959,34682,0.498,170,0.4658,4.2673,107.9236
R,69645,487515,14,1,31,13.9904,0.0002,0.186068714,4.347696448,0.0002,-0.0007,9,3,33,0.0904,34858,0.5005,165,0.4521,4.5143,89.4922
R,69645,522337,15,2,34,14.9269,0.0002,0.192665749,4.24405156,0.0002,0.0029,10,3,32,0.0877,35534,0.5102,166,0.4548,4.0279,87.3787
R,69645,557160,16,2,35,15.9717,0.0002,0.19883704,4.152265258,0.0002,-0.0013,11,3,30,0.0822,35695,0.5125,161,0.4411,4.3489,89.3558
R,69645,591982,17,3,38,16.9491,0.0002,0.20463391,4.07027367,0.0002,-0.0022,12,3,30,0.0822,35876,0.5151,158,0.4329,5.1239,91.9648
R,69645,626805,18,3,40,18.0549,0.0003,0.210099501,3.996469361,0.0003,-0.0003,12,3,29,0.0795,35964,0.5164,165,0.4521,5.1453,95.8947
R,69645,661627,19,4,42,19.298,0.0003,0.215269358,3.929594468,0.0003,0,13,3,28,0.0767,36519,0.5244,157,0.4301,5.5695,97.2594
R,69645,696450,20,4,40,19.9647,0.0003,0.220174116,3.868636601,0.0003,-0.0005,14,3,27,0.074,36636,0.526,158,0.4329,5.8972,101.5072
R,69645,731272,21,5,42,21.1974,0.0003,0.224839386,3.812782898,0.0003,0.0001,15,3,26,0.0712,36840,0.529,158,0.4329,6.2664,101.3691
R,69645,766095,22,5,44,22.2061,0.0003,0.229287714,3.761361626,0.0003,0.001,15,3,26,0.0712,36853,0.5292,151,0.4137,6.6682,104.903
R,69645,800917,23,5,46,22.8388,0.0003,0.23353815,3.713822617,0.0003,-0.0007,16,3,26,0.0712,36984,0.531,153,0.4192,6.9771,107.7279
R,69645,835740,24,6,48,23.9476,0.0003,0.237607777,3.669701161,0.0004,0.0011,17,3,25,0.0685,37140,0.5333,158,0.4329,7.5053,110.3573
R,69645,870562,25,6,48,25.1038,0.0004,0.241511138,3.628610677,0.0004,-0.0007,18,3,25,0.0685,37343,0.5362,150,0.411,8.1614,115.5072
R,69645,905385,26,8,50,25.9257,0.0004,0.245261493,3.590218484,0.0004,0.0009,18,3,24,0.0658,37314,0.5358,149,0.4082,8.1581,116.5419
R,69645,940207,27,8,50,26.9403,0.0004,0.248870188,3.554244411,0.0004,-0.0013,19,3,24,0.0658,37358,0.5364,155,0.4247,8.409,117.37
R,69645,975030,28,8,57,28.1636,0.0004,0.252347727,3.520443407,0.0004,-0.0004,20,3,24,0.0658,37269,0.5351,165,0.4521,9.1156,120.3863
R,69645,1009852,29,9,53,29.025,0.0004,0.255703126,3.488607078,0.0004,-0.001,21,3,23,0.063,37594,0.5398,156,0.4274,9.2577,124.2365
R,69645,1044675,30,10,55,30.1015,0.0004,0.258944854,3.458550505,0.0004,0.0007,21,3,23,0.063,37749,0.542,156,0.4274,10.0873,123.4379
R,69645,1079497,31,11,61,31.3998,0.0004,0.262080185,3.430115223,0.0004,-0.001,22,4,23,0.063,37661,0.5408,155,0.4247,10.023,125.8729
R,69645,1114320,32,13,62,31.8066,0.0005,0.265116053,3.403158765,0.0005,-0.0003,23,3,22,0.0603,37819,0.543,155,0.4247,10.7142,132.5542
R,69645,1149142,33,12,59,32.699,0.0005,0.26805841,3.37755832,0.0005,-0.0007,24,3,22,0.0603,37795,0.5427,153,0.4192,10.8356,132.0993
R,69645,1183965,34,12,63,34.0549,0.0005,0.270913004,3.35320214,0.0005,-0.0005,25,3,21,0.0575,37978,0.5453,157,0.4301,11.5171,135.5482
R,69645,1218787,35,12,61,34.9312,0.0005,0.273684765,3.329993459,0.0005,-0.0007,25,3,21,0.0575,37992,0.5455,164,0.4493,11.8578,136.3942
R,69645,1253610,36,15,64,36.1091,0.0005,0.276378514,3.307843231,0.0005,0.0002,26,3,21,0.0575,38047,0.5463,160,0.4384,12.2037,139.4016
R,69645,1288432,37,14,69,37.0549,0.0005,0.278998378,3.286674099,0.0005,0.0001,27,3,21,0.0575,38037,0.5462,152,0.4164,12.7207,143.6754
R,69645,1323255,38,16,64,37.8151,0.0005,0.281548444,3.266414119,0.0005,-0.0021,28,3,21,0.0575,37986,0.5454,158,0.4329,12.8612,147.2246
R,69645,1358077,39,17,70,39.015,0.0006,0.284032195,3.247000649,0.0006,0.0017,29,3,20,0.0548,38158,0.5479,154,0.4219,13.7953,146.4221
R,69645,1392900,40,15,67,40.3076,0.0006,0.28645313,3.22837484,0.0006,0.0005,29,3,20,0.0548,38161,0.5479,149,0.4082,14.022,147.1977
R,75117,225351,6,0,19,6.0606,0.0001,0.10429545,6.379154563,0.0001,-0.0019,4,3,61,0.1671,24834,0.3306,203,0.5562,1.8048,68.364
R,75117,262909,7,0,20,6.9882,0.0001,0.118929381,5.873115304,0.0001,-0.0023,5,3,53,0.1452,30099,0.4007,187,0.5123,2.0915,71.1484
R,75117,300468,8,0,23,7.9228,0.0001,0.131606205,5.49878054,0.0001,0.0003,5,3,48,0.1315,31506,0.4194,173,0.474,2.3232,73.8432
R,75117,338026,9,0,24,8.971,0.0001,0.142787657,5.20892807,0.0001,0.0005,6,3,45,0.1233,33299,0.4433,181,0.4959,2.6138,76.5385
R,75117,375585,10,0,27,9.949,0.0001,0.152790073,4.976700319,0.0001,-0.0012,7,3,43,0.1178,34516,0.4595,176,0.4822,2.8648,80.6052
R,75117,413143,11,0,29,11.0712,0.0001,0.161838116,4.785689136,0.0001,0.0003,7,3,38,0.1041,36261,0.4827,174,0.4767,3.1397,83.4794
R,75117,450702,12,2,29,11.9291,0.0002,0.170098553,4.625249789,0.0002,-0.0008,8,3,36,0.0986,36395,0.4845,161,0.4411,3.4976,86.246
R,75117,488260,13,1,30,12.8599,0.0002,0.177697215,4.488185351,0.0002,-0.0001,9,3,35,0.0959,37122,0.4942,171,0.4685,3.7128,90.6276
R,75117,525819,14,2,30,13.9088,0.0002,0.184732664,4.369423123,0.0002,0.0006,9,3,33,0.0904,37595,0.5005,166,0.4548,4.0745,92.1807
R,75117,563377,15,2,37,14.9538,0.0002,0.191282336,4.265298411,0.0002,-0.0015,10,3,32,0.0877,38108,0.5073,170,0.4658,4.3741,96.2315
R,75117,600936,16,2,37,15.9629,0.0002,0.197409308,4.173075704,0.0002,0.0007,11,3,30,0.0822,38619,0.5141,163,0.4466,4.8368,98.1137
R,75117,638494,17,2,35,16.9471,0.0002,0.20316456,4.090684826,0.0002,-0.0007,12,3,30,0.0822,38782,0.5163,167,0.4575,5.3558,100.3815
R,75117,676053,18,3,38,18.1095,0.0002,0.2085909,4.016513756,0.0002,-0.0008,12,3,29,0.0795,39104,0.5206,163,0.4466,5.5719,104.391
R,75117,713611,19,3,40,19.217,0.0003,0.213723641,3.94930026,0.0002,-0.0004,13,3,28,0.0767,39067,0.5201,156,0.4274,6.0343,106.2332
R,75117,751170,20,4,41,19.8749,0.0003,0.218593175,3.888028796,0.0003,0.0006,14,3,28,0.0767,39471,0.5255,170,0.4658,6.4432,109.8659
R,75117,788728,21,3,43,20.8582,0.0003,0.223224951,3.831883383,0.0003,0.0005,15,3,27,0.074,39629,0.5276,166,0.4548,6.8104,111.444
R,75117,826287,22,5,43,21.9964,0.0003,0.227641334,3.780190063,0.0003,-0.0015,15,3,27,0.074,39694,0.5284,153,0.4192,7.2021,115.4342
R,75117,863845,23,5,48,23.1292,0.0003,0.231861254,3.732396382,0.0003,0.0002,16,3,26,0.0712,39978,0.5322,156,0.4274,7.8037,117.9907
R,75117,901404,24,7,50,23.874,0.0003,0.235901655,3.688036024,0.0003,0.0003,17,3,25,0.0685,40076,0.5335,164,0.4493,7.9273,120.1744
R,75117,938962,25,7,49,24.9902,0.0003,0.239776992,3.646720686,0.0003,0,18,3,25,0.0685,40165,0.5347,154,0.4219,8.3608,123.6457
R,75117,976521,26,7,48,26.0448,0.0003,0.243500414,3.608116504,0.0003,-0.0004,18,3,24,0.0658,40362,0.5373,156,0.4274,9.3681,125.6777
R,75117,1014079,27,6,51,26.975,0.0004,0.247083201,3.571941984,0.0004,0.0003,19,3,24,0.0658,40492,0.5391,155,0.4247,9.2304,128.1113
R,75117,1051638,28,7,53,27.9096,0.0004,0.250535767,3.537951183,0.0004,-0.0005,20,3,23,0.063,40510,0.5393,156,0.4274,9.6528,130.2
R,75117,1089196,29,9,55,29.1501,0.0004,0.253867076,3.505934671,0.0004,0.0008,21,3,24,0.0658,40503,0.5392,154,0.4219,10.3002,135.6193
R,75117,1126755,30,11,54,29.847,0.0004,0.257085523,3.475706848,0.0004,0.0002,22,3,23,0.063,40587,0.5403,152,0.4164,10.4858,136.6179
R,75117,1164313,31,10,58,31.0162,0.0004,0.260198345,3.44710842,0.0004,0.0001,22,3,23,0.063,40762,0.5426,160,0.4384,10.8802,141.5851
R,75117,1201872,32,11,60,31.8497,0.0004,0.26321241,3.419996396,0.0004,0.0008,23,3,22,0.0603,40716,0.542,157,0.4301,11.3907,144.8259
R,75117,1239430,33,11,62,33.1214,0.0004,0.266133643,3.394247291,0.0004,0.0003,24,3,22,0.0603,40904,0.5445,159,0.4356,11.9481,148.3694
R,75117,1276989,34,10,62,34.0034,0.0005,0.268967737,3.369748946,0.0005,-0.0003,25,3,22,0.0603,40900,0.5445,153,0.4192,12.2415,147.8944
R,75117,1314547,35,14,62,35.3082,0.0005,0.271719598,3.346404039,0.0005,0.0005,25,3,22,0.0603,40893,0.5444,157,0.4301,12.7474,152.5279
R,75117,1352106,36,13,65,35.7864,0.0005,0.274394003,3.324123203,0.0005,0,26,3,21,0.0575,41029,0.5462,154,0.4219,13.5316,153.7905
R,75117,1389664,37,13,63,36.9928,0.0005,0.276995058,3.302828615,0.0005,-0.0003,27,3,21,0.0575,41039,0.5463,159,0.4356,13.6479,157.8676
R,75117,1427223,38,17,66,37.8785,0.0005,0.27952681,3.282448074,0.0005,0.0001,28,3,21,0.0575,41154,0.5479,157,0.4301,14.1124,161.9632
R,75117,1464781,39,15,67,39.1666,0.0005,0.28199273,3.262918548,0.0005,-0.0013,29,3,20,0.0548,41039,0.5463,152,0.4164,14.5233,161.2201
R,75117,1502340,40,17,72,39.8974,0.0005,0.284396278,3.24418098,0.0005,-0.0006,29,3,20,0.0548,41165,0.548,156,0.4274,15.2313,165.681
R,69040,207120,6,0,20,6.014,0.0001,0.105137464,6.347565286,0.0001,-0.0014,4,3,59,0.1616,25855,0.3745,198,0.5425,1.6655,61.5016
R,69040,241640,7,0,21,6.9728,0.0001,0.119889722,5.842848192,0.0001,0.0006,5,3,52,0.1425,28513,0.413,192,0.526,1.9019,64.6143
R,69040,276160,8,0,23,7.9408,0.0001,0.132668709,5.469724629,0.0001,-0.0027,5,3,48,0.1315,29929,0.4335,184,0.5041,2.1493,67.4537
R,69040,310680,9,0,24,8.9636,0.0001,0.143940574,5.180934809,0.0001,0.0026,6,3,45,0.1233,31379,0.4545,184,0.5041,2.3028,70.4936
R,69040,345200,10,0,26,10.0307,0.0001,0.154023601,4.94964913,0.0002,0.0003,7,3,41,0.1123,32189,0.4662,178,0.4877,2.5891,73.1166
R,69040,379720,11,0,27,11.0351,0.0002,0.163144808,4.759464542,0.0002,0.0001,7,3,38,0.1041,32679,0.4733,165,0.4521,2.9441,76.2383
R,69040,414240,12,1,28,12.0755,0.0002,0.171471819,4.599763634,0.0002,-0.0017,8,3,37,0.1014,33666,0.4876,164,0.4493,3.1436,79.8875
R,69040,448760,13,1,32,13.0616,0.0002,0.179131925,4.463355367,0.0002,0.0033,9,3,34,0.0932,34215,0.4956,162,0.4438,3.4877,81.3386
R,69040,483280,14,2,34,14.0757,0.0002,0.186224076,4.345186493,0.0002,-0.0002,9,3,33,0.0904,34777,0.5037,158,0.4329,3.746,83.7881
R,69040,517800,15,3,33,14.9085,0.0002,0.192826711,4.241595812,0.0002,-0.0002,10,3,32,0.0877,34967,0.5065,168,0.4603,4.0941,86.437
R,69040,552320,16,1,35,15.9637,0.0002,0.199003063,4.149861488,0.0002,-0.0004,11,3,31,0.0849,35285,0.5111,161,0.4411,4.4341,89.4709
R,69040,586840,17,2,36,16.9699,0.0002,0.204804854,4.067915038,0.0002,-0.0022,12,3,30,0.0822,35688,0.5169,162,0.4438,4.7134,91.7009
R,69040,621360,18,3,40,17.8389,0.0003,0.210274928,3.994154338,0.0002,0.0016,12,3,28,0.0767,35778,0.5182,158,0.4329,5.1622,94.1599
